latitude	longitude	REFERENCE	département	commune	INSEE	catégorie	designation	propriétaire	description	date protection	auteur(s)	siècle
47.239613	6.023589	PA00101487	25	Besançon	25056	immeuble	Hôtel Buson d'Auxon	Propriété d'une association	La façade sur rue et le pan de couverture qui la surmonte : inscription par arrêté du 30 septembre 1937	1937/09/30 : inscrit MH		4e quart 16e siècle ; 1er quart 17e siècle
47.239313	6.021682	PA00101491	25	Besançon	25056	immeuble	Hôtel Chevanney	Propriété d'une personne privée	La façade sur rue (rez-de-chaussée et premier étage) : inscription par arrêté du 30 septembre 1937	1937/09/30 : inscrit MH		18e siècle
47.232563	6.025148	PA00101495	25	Besançon	25056	immeuble	Hôtel Fleury de Villayer ou Droz des Villars	Propriété d'une personne privée	Les façades sur rue et sur cour : inscription par arrêté du 21 octobre 1937 ; Les toitures : inscription par arrêté du 18 février 1942	1937/10/21 : inscrit MH ; 1942/02/18 : inscrit MH		18e siècle
47.23361	6.023064	PA25000006	25	Besançon	25056	immeuble	Hôtel Gavinet	propriété d'une personne privée	Hôtel, y compris les décors et la cour (cad. AO 2) : inscription par arrêté du 31 décembre 1997	1997/12/31 : inscrit MH	COLOMBOT Antoine (architecte)	4e quart 18e siècle
47.233371	6.022841	PA00101501	25	Besançon	25056	immeuble	Hôtel Henrion de Magnoncourt ou de Longeville, actuellement siège de la Direction régionale des affaires culturelles de Franche-Comté	propriété de l'Etat	Façades et toitures du corps de logis avec ses ailes en retour ; allée cochère encadrée de ses deux vestibules ; grand escalier ; pièces avec leur décor dans le corps de logis : salle à manger, salon et les deux chambres au premier étage, deux pièces sur rue au sud de l'allée cochère au rez-de-chaussée ; sol de la cour (cad. AO 39) : classement par arrêté du 12 avril 1996	1996/04/12 : classé MH	BERTRAND Claude Joseph Alexandre (architecte)	2e moitié 18e siècle
47.234062	6.023675	PA00101497	25	Besançon	25056	immeuble	Hôtel Isabey	Propriété d'un établissement public ; Propriété du Département	Façades et toitures sur rue et sur cour, y compris le portique donnant sur le jardin ; l'escalier avec sa rampe sur le jardin ; l'escalier avec sa rampe en fer forgé ; les six pièces suivantes au premier étage du bâtiment entre rue et cour avec leur décor : l'entrée, le bureau du président, les trois bureaux et la bibliothèque avec son parquet (cad. AO 7) : inscription par arrêté du 21 décembre 1984	1984/12/21 : inscrit MH	COLOMBOT Claude-Antoine (architecte)	4e quart 18e siècle
47.238224	6.020199	PA00101498	25	Besançon	25056	immeuble	Hôtel Lavernette	Propriété d'une personne privée	Façades et toitures ; l'escalier avec sa rampe et sa cage ; les pièces suivantes avec leur décor : le grand salon, la chambre à alcôve et la chambre jouxtant celle-ci au premier étage (cad. AW 38) : inscription par arrêté du 18 octobre 1979	1979/10/18 : inscrit MH	COLOMBOT Charles-Antoine (maître de l'oeuvre)	4e quart 18e siècle
47.23444	6.03361	PA00101500	25	Besançon	25056	immeuble	Hôtel Mareschal	Propriété d'une personne privée	Façades et toitures : classement par arrêté du 22 avril 1938	1938/04/22 : classé MH		1ère moitié 16e siècle
47.235466	6.023984	PA25000046	25	Besançon	25056	immeuble	Hôtel Michotey	propriété d'une association diocésaine	Le pavillon de musique en totalité, avec son décor (cad. AS 66) : classement par arrêté du 26 mars 2007	2007/03/26 : classé MH	Pillot C. (architecte)	1ère moitié 18e siècle
47.23619	6.02876	PA00101505	25	Besançon	25056	immeuble	Hôtel Petit de Marivat	Propriété d'une association	Hôtel Petit de Marivat : inscription par arrêté du 8 juillet 1942	1942/07/08 : inscrit MH		18e siècle
47.23225	6.02654	PA25000041	25	Besançon	25056	immeuble	Hôtel Querret	propriété d'une société privée	Le corps de logis en totalité ; les façades et toitures des communs ; le sol de la cour ; les deux puits ; le jardin (cad. AP 31) : inscription par arrêté du 27 mai 2004	2004/05/27 : inscrit MH		4e quart 18e siècle
47.240685	6.02014	PA00101506	25	Besançon	25056	immeuble	Hôtel Saint-Paul ou d'Achey		Façade sur rue et versant de couverture qui la surmonte : inscription par arrêté du 13 janvier 1938	1938/01/13 : inscrit MH		?
47.240674	6.020287	PA00101776	25	Besançon	25056	immeuble	Hôtel Saint-Pierre	Propriété d'une personne privée	Dans la première cour : escalier et galeries, façades et versants de toiture qui les surmontent ; dans le corps de bâtiment sur rue : deux cheminées en marbre du premier étage (cad. AZ 203) : inscription par arrêté du 8 avril 1991	1991/04/08 : inscrit MH		17e siècle ; 18e siècle
47.237078	6.024936	PA00101508	25	Besançon	25056	immeuble	Hôtel Terrier de Santans	propriété privée	L'assise foncière, les corps de logis et les communs, en totalité, y compris le bâtiment occupé par la banque (cad. AB 186, 187, 115, 116, 188, 189, 178) : classement par arrêté du 21 juin 2010	2010/06/21 : classé MH	Bertrand Claude-Joseph-Alexandre (architecte)	3e quart 18e siècle
47.232865	6.025469	PA00101507	25	Besançon	25056	immeuble	Hôtel Terrier ou de Verseilles	propriété d'une association ; propriété d'une personne privée	L'hôtel en totalité, y compris les décors immeubles par destination et le sol de la cour (cad. AO 25) : inscription par arrêté du 18 décembre 2001	2001/12/18 : inscrit MH	COLOMBOT Claude-Antoine (architecte)	1ère moitié 18e siècle
47.238067	6.023259	PA00101483	25	Besançon	25056	immeuble	Hôtel d'Anvers ou d'Emskerque	Propriété d'une personne privée ; Propriété d'une société privée	Hôtel, y compris les sols des passages et des cours avec les vestiges archéologiques qu'ils contiennent (cad. AB 155, 157, 158) : inscription par arrêté du 8 août 1994	1994/08/08 : inscrit MH		4e quart 16e siècle ; 18e siècle
47.23564	6.0274	PA25000005	25	Besançon	25056	immeuble	Hôtel de Buyer	propriété d'une personne privée	Corps de logis en totalité, y compris leurs décors ; cour ; façades et toiture de la remise-écurie (cad. AN 6) : inscription par arrêté du 31 décembre 1997	1997/12/31 : inscrit MH partiellement		18e siècle
47.235936	6.02901	PA00101488	25	Besançon	25056	immeuble	Hôtel de Camus	Propriété d'une association	La façade sur rue et la toiture correspondante ; l'escalier intérieur avec sa cage et sa rampe en fer forgé ; les pièces suivantes avec leur décor au premier étage : l'antichambre, la chambre blanche, le salon, la chambre rouge (cad. AL 108) : inscription par arrêté du 2 janvier 1986	1986/01/02 : inscrit MH	BERTRAND Claude Joseph Alexandre (architecte)	4e quart 18e siècle
47.241463	6.020371	PA00101489	25	Besançon	25056	immeuble	Hôtel de Champagney	Propriété de la commune	Façades et toitures (sur rue et sur cour) de l'hôtel ; façades et toitures du pavillon sur cour (cad. I 105) : inscription par arrêté du 18 octobre 1966	1966/10/18 : inscrit MH		16e siècle
47.235526	6.028216	PA00101492	25	Besançon	25056	immeuble	Hôtel de Clermont (ancien)	Propriété d'une association	La porte monumentale sur rue (vantaux compris) : inscription par arrêté du 12 avril 1926 ; La façade sur rue : inscription par arrêté du 27 octobre 1937	1926/04/12 : inscrit MH ; 1937/10/27 : inscrit MH		2e quart 18e siècle
47.232601	6.026068	PA25000020	25	Besançon	25056	immeuble	Hôtel de Clévans	propriété de l'Etat	L'hôtel en totalité, y compris les éléments de décor immeubles par destination, à l'exception de ceux de l'étage du corps de logis, les sols des cours, des terrasses et du jardin, les clôtures et leurs portes (cad. AP 4) : inscription par arrêté du 18 décembre 2001	2001/12/18 : inscrit MH		2e quart 18e siècle
47.237454	6.019563	PA00101793	25	Besançon	25056	immeuble	Hôtel de Grosbois	propriété de la commune	Façades et toitures du corps de logis et du bâtiment des communs ; allée cochère du bâtiment des communs ; dans le corps de logis : escalier avec sa rampe en fer forgé, salle avec lambris et cheminée au rez-de-chaussée, salon avec son décor et cheminée en marbre de la pièce voisine à l'étage (cad. AW 108) : classement par arrêté du 27 décembre 1996	1996/12/27 : classé MH		1ère moitié 18e siècle
47.235557	6.027489	PA00101499	25	Besançon	25056	immeuble	Hôtel de Ligniville	Propriété d'une personne privée	Façades et toitures sur rue, sur cour et sur jardin ; le hall d'entrée ; l'escalier avec sa cage et sa rampe en fer forgé ; et les pièces suivantes avec leur décor à l'étage : la salle à manger, le grand salon, le petit salon (chambre numéro 3 du plan) , la chambre numéro 1 du plan, le boudoir (cad. AN 7) : classement par arrêté du 28 février 1984	1984/02/28 : classé MH	COLOMBOT Jean-Charles (architecte) ; COLOMBOT Antoine (maître de l'oeuvre)	2e moitié 18e siècle
47.236733	6.025351	PA00132840	25	Besançon	25056	immeuble	Hôtel de Maîche	Propriété privée	Hôtel (cad. AB 36) : inscription par arrêté du 8 août 1994	1994/08/08 : inscrit MH	COLOMBOT J.C. (architecte)	18e siècle ; 19e siècle
47.237628	6.02618	PA00101502	25	Besançon	25056	immeuble	Hôtel de Mesmay	Propriété d'une personne privée	Façades et toitures sur rue et sur cour : inscription par arrêté du 8 juillet 1942	1942/07/08 : inscrit MH		18e siècle
47.23614269	6.02148901	PA00101503	25	Besançon	25056	immeuble	Hôtel de Montmartin (ancien) , annexe de l'hôpital Saint-Jacques	Propriété de la région	Façade et toitures ; le portail sur rue (cad. AV 2) : inscription par arrêté du 7 novembre 1979	1979/11/07 : inscrit MH		4e quart 16e siècle ; 18e siècle
47.238489	6.021881	PA25000021	25	Besançon	25056	immeuble	Hôtel de Rosières	propriété d'une société privée	Le grand escalier avec son décor et ses huisseries (cad. AW 48, 93) : inscription par arrêté du 19 juillet 2001 - Les parties suivantes du corps de logis : façades et toitures ; aile sud en totalité ; cave de l'aile nord (cad. AW 48, 93) : inscription par arrêté du 4 février 2013	2001/07/19 : inscrit MH ; 2013/02/04 : inscrit MH	Colombot Claude-Antoine (architecte)	13e siècle ; 1ère moitié 14e siècle ; 15e siècle ; 17e siècle ; 4e quart 18e siècle
47.233697	6.028838	PA00132843	25	Besançon	25056	immeuble	Hôtel de Sorans	Propriété privée	Façades et toitures ; escalier principal ; escalier du deuxième corps de communs ; écurie voûtée ; cheminée à hotte du rez-de-chaussée du corps de logis sur rue (cad. AM 75) : inscription par arrêté du 20 avril 1994	1994/04/20 : inscrit MH partiellement	Galezot J. ; P (architecte)	2e quart 18e siècle
47.237924	6.024322	PA00101510	25	Besançon	25056	mairie	Hôtel de ville	Propriété de la commune	Façade et toiture : classement par décret du 17 décembre 1912	1912/12/17 : classé MH		2e moitié 16e siècle
47.239463	6.023487	PA00101486	25	Besançon	25056	immeuble	Hôtel du Bouteiller, puis de Montureux	propriété d'une association	L'hôtel en totalité (cad. AD 71, 155, 157) : inscription par arrêté du 28 mars 2008	2008/03/28 : inscrit MH		4e quart 16e siècle ; 2e quart 18e siècle
47.23552	6.02771	PA25000077	25	Besançon	25056	immeuble	Immeuble	propriété privée	L'immeuble en totalité, y compris la voie Decauville (cad. AN 10) : inscription par arrêté du 19 juillet 2012	2012/07/19 : inscrit MH	Zani (céramiste)	limite 17e siècle 18e siècle
47.235315648105	6.0277751614922	PA00132842	25	Besançon	25056	immeuble	Immeuble	Propriété de l'état ; Propriété privée	Façades et toitures de l'ensemble ; au numéro 9, corps de bâtiment sur rue : allée cochère, grand escalier, vestibule, salle à manger, salon, chambre à l'angle ouest de l'appartement du premier étage avec leurs décors ; au numéro 9bis, corps de bâtiment sur rue : tourelle d'escalier, vestibule, deux pièces sur rue au rez-de-chaussée avec leurs décors, deux pièces sur rue à l'étage avec leurs décors (cad. AO 38) : inscription par arrêté du 20 avril 1994	1994/04/20 : inscrit MH partiellement	NICOLE Nicolas (architecte) ; VIEILLE Gustave (architecte)	4e quart 19e siècle
47.240621984471	6.0194356839056	PA00101519	25	Besançon	25056	immeuble	Immeuble	Propriété de la commune	La façade sur rue et la toiture : inscription par arrêté du 18 octobre 1937	1937/10/18 : inscrit MH		18e siècle
47.237450242585	6.0269318640722	PA00101518	25	Besançon	25056	immeuble	Immeuble	Propriété d'une personne privée	La porte et la niche qui la surmonte : inscription par arrêté du 16 septembre 1942	1942/09/16 : inscrit MH		17e siècle
47.23652253719	6.0255212780903	PA00101516	25	Besançon	25056	immeuble	Immeuble	Propriété d'une personne privée	Façade et toiture : inscription par arrêté du 10 juillet 1942	1942/07/10 : inscrit MH		18e siècle
47.237576505822	6.0246245402295	PA00101515	25	Besançon	25056	immeuble	Immeuble	propriété privée	Les façades sur cour et les toitures correspondantes ; l'escalier sur cour (cad. I 569, 569p) : inscription par arrêté du 19 juillet 1963	1963/07/19 : inscrit MH		18e siècle
47.23105406155	6.0188468081255	PA00101514	25	Besançon	25056	immeuble	Immeuble	propriété privée	Façade sur rue et toiture (cad. AM 32) : inscription par arrêté du 8 décembre 1941	1941/12/08 : inscrit MH		16e siècle
47.23281416297	6.0252074526506	PA00101513	25	Besançon	25056	immeuble	Immeuble	Propriété d'une personne privée	Façade sur rue : inscription par arrêté du 21 octobre 1937 ; La façade sur cour ; la toiture ; l'entrée et le salon au premier étage avec leur décor, y compris le miroir de l'entrée provenant du pavillon de musique du 44, Grande-Rue à Besançon ; la cheminée de la chambre au rez-de-chaussée sur cour (cad. AO 26) : inscription par arrêté du 2 octobre 1986	1937/10/21 : inscrit MH ; 1986/10/02 : inscrit MH		3e quart 18e siècle
47.238775639795	6.0174240829656	PA00101511	25	Besançon	25056	immeuble	Immeuble	Propriété d'une personne privée	Façade et toiture : inscription par arrêté du 11 juillet 1942	1942/07/11 : inscrit MH		4e quart 16e siècle ; 1er quart 17e siècle
47.236274	6.025987	PA00101517	25	Besançon	25056	immeuble	Immeuble et Fontaine des Carmes attenante	Propriété d'une personne privée	Façade de l'immeuble ; Fontaine : classement par décret du 10 novembre 1922	1922/11/10 : classé MH	LULLIER Claude (maître de l'oeuvre)	3e quart 16e siècle
47.234593	6.030105	PA00101521	25	Besançon	25056	site archéologique	Jardin public	Propriété de la commune	Restes de monuments romains dans le square public : classement par arrêté du 12 juillet 1886 ; Jardin contenant les vestiges archéologiques classés : inscription par arrêté du 12 avril 1945	1886/07/12 : classé MH ; 1945/04/12 : inscrit MH		Antiquité
47.22308	6.034611	PA00135329	25	Besançon	25056	fortification	Lunette de Trois-Châtels	propriété d'une personne privée	Lunette (cad. IT 59, 60) : inscription par arrêté du 28 décembre 1995	1995/12/28 : inscrit MH		?
47.23321024	6.03391985	PA25000039	25	Besançon	25056	immeuble	Magasin du Port de Rivotte	propriété d'une société privée	Les façades et toiture (cad. DK 27) : inscription par arrêté du 15 avril 2004	2004/04/15 : inscrit MH	Bertrand C.J.A. (maître d'oeuvre)	4e quart 18e siècle
